,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Date/Time,Unit,Value
12/26/2017 10:01:00 PM,C,-12
12/27/2017 12:01:00 AM,C,-12.5
12/27/2017 02:01:00 AM,C,-12.5
12/27/2017 04:01:00 AM,C,-12.5
12/27/2017 06:01:00 AM,C,-13.5
12/27/2017 08:01:00 AM,C,-12
12/27/2017 10:01:00 AM,C,-5
12/27/2017 12:01:00 PM,C,-8.5
12/27/2017 02:01:00 PM,C,-8
12/27/2017 04:01:00 PM,C,-10.5
12/27/2017 06:01:00 PM,C,-11.5
12/27/2017 08:01:00 PM,C,-12
12/27/2017 10:01:00 PM,C,-13.5
12/28/2017 12:01:00 AM,C,-15.5
12/28/2017 02:01:00 AM,C,-16.5
12/28/2017 04:01:00 AM,C,-17
12/28/2017 06:01:00 AM,C,-17
12/28/2017 08:01:00 AM,C,-16
12/28/2017 10:01:00 AM,C,-9
12/28/2017 12:01:00 PM,C,-10
12/28/2017 02:01:00 PM,C,-10.5
12/28/2017 04:01:00 PM,C,-10.5
12/28/2017 06:01:00 PM,C,-11
12/28/2017 08:01:00 PM,C,-12
12/28/2017 10:01:00 PM,C,-12.5
12/29/2017 12:01:00 AM,C,-12
12/29/2017 02:01:00 AM,C,-12.5
12/29/2017 04:01:00 AM,C,-11.5
12/29/2017 06:01:00 AM,C,-12.5
12/29/2017 08:01:00 AM,C,-13
12/29/2017 10:01:00 AM,C,-11.5
12/29/2017 12:01:00 PM,C,-8.5
12/29/2017 02:01:00 PM,C,-7
12/29/2017 04:01:00 PM,C,-6
12/29/2017 06:01:00 PM,C,-8
12/29/2017 08:01:00 PM,C,-9
12/29/2017 10:01:00 PM,C,-9
12/30/2017 12:01:00 AM,C,-8.5
12/30/2017 02:01:00 AM,C,-8
12/30/2017 04:01:00 AM,C,-8
12/30/2017 06:01:00 AM,C,-8
12/30/2017 08:01:00 AM,C,-8
12/30/2017 10:01:00 AM,C,-6.5
12/30/2017 12:01:00 PM,C,-5.5
12/30/2017 02:01:00 PM,C,-5
12/30/2017 04:01:00 PM,C,-6.5
12/30/2017 06:01:00 PM,C,-9
12/30/2017 08:01:00 PM,C,-11.5
12/30/2017 10:01:00 PM,C,-14
12/31/2017 12:01:00 AM,C,-15.5
12/31/2017 02:01:00 AM,C,-16.5
12/31/2017 04:01:00 AM,C,-17
12/31/2017 06:01:00 AM,C,-17.5
12/31/2017 08:01:00 AM,C,-18.5
12/31/2017 10:01:00 AM,C,-12.5
12/31/2017 12:01:00 PM,C,-12.5
12/31/2017 02:01:00 PM,C,-12.5
12/31/2017 04:01:00 PM,C,-12.5
12/31/2017 06:01:00 PM,C,-12.5
12/31/2017 08:01:00 PM,C,-14
12/31/2017 10:01:00 PM,C,-13.5
1/1/2018 12:01:00 AM,C,-14.5
1/1/2018 02:01:00 AM,C,-14.5
1/1/2018 04:01:00 AM,C,-15
1/1/2018 06:01:00 AM,C,-14
1/1/2018 08:01:00 AM,C,-12
1/1/2018 10:01:00 AM,C,-8
1/1/2018 12:01:00 PM,C,-7
1/1/2018 02:01:00 PM,C,-6
1/1/2018 04:01:00 PM,C,-8.5
1/1/2018 06:01:00 PM,C,-10
1/1/2018 08:01:00 PM,C,-10.5
1/1/2018 10:01:00 PM,C,-11
1/2/2018 12:01:00 AM,C,-13
1/2/2018 02:01:00 AM,C,-9.5
1/2/2018 04:01:00 AM,C,-8.5
1/2/2018 06:01:00 AM,C,-7.5
1/2/2018 08:01:00 AM,C,-8.5
1/2/2018 10:01:00 AM,C,-9
1/2/2018 12:01:00 PM,C,-7
1/2/2018 02:01:00 PM,C,-5.5
1/2/2018 04:01:00 PM,C,-6
1/2/2018 06:01:00 PM,C,-8
1/2/2018 08:01:00 PM,C,-8
1/2/2018 10:01:00 PM,C,-8.5
1/3/2018 12:01:00 AM,C,-9.5
1/3/2018 02:01:00 AM,C,-9.5
1/3/2018 04:01:00 AM,C,-9
1/3/2018 06:01:00 AM,C,-8.5
1/3/2018 08:01:00 AM,C,-8
1/3/2018 10:01:00 AM,C,-6
1/3/2018 12:01:00 PM,C,-4
1/3/2018 02:01:00 PM,C,-3.5
1/3/2018 04:01:00 PM,C,-4
1/3/2018 06:01:00 PM,C,-4.5
1/3/2018 08:01:00 PM,C,-5.5
1/3/2018 10:01:00 PM,C,-6.5
1/4/2018 12:01:00 AM,C,-6.5
1/4/2018 02:01:00 AM,C,-6.5
1/4/2018 04:01:00 AM,C,-6.5
1/4/2018 06:01:00 AM,C,-6.5
1/4/2018 08:01:00 AM,C,-9
1/4/2018 10:01:00 AM,C,-7
1/4/2018 12:01:00 PM,C,-8.5
1/4/2018 02:01:00 PM,C,-9
1/4/2018 04:01:00 PM,C,-10.5
1/4/2018 06:01:00 PM,C,-12
1/4/2018 08:01:00 PM,C,-14.5
1/4/2018 10:01:00 PM,C,-16
1/5/2018 12:01:00 AM,C,-17
1/5/2018 02:01:00 AM,C,-18
1/5/2018 04:01:00 AM,C,-18.5
1/5/2018 06:01:00 AM,C,-18.5
1/5/2018 08:01:00 AM,C,-18
1/5/2018 10:01:00 AM,C,-15
1/5/2018 12:01:00 PM,C,-15
1/5/2018 02:01:00 PM,C,-13.5
1/5/2018 04:01:00 PM,C,-14
1/5/2018 06:01:00 PM,C,-14.5
1/5/2018 08:01:00 PM,C,-14.5
1/5/2018 10:01:00 PM,C,-15.5
1/6/2018 12:01:00 AM,C,-17.5
1/6/2018 02:01:00 AM,C,-19
1/6/2018 04:01:00 AM,C,-19
1/6/2018 06:01:00 AM,C,-20
1/6/2018 08:01:00 AM,C,-20.5
1/6/2018 10:01:00 AM,C,-17
1/6/2018 12:01:00 PM,C,-16
1/6/2018 02:01:00 PM,C,-15
1/6/2018 04:01:00 PM,C,-14
1/6/2018 06:01:00 PM,C,-14.5
1/6/2018 08:01:00 PM,C,-15
1/6/2018 10:01:00 PM,C,-15.5
1/7/2018 12:01:00 AM,C,-15.5
1/7/2018 02:01:00 AM,C,-14
1/7/2018 04:01:00 AM,C,-14
1/7/2018 06:01:00 AM,C,-13
1/7/2018 08:01:00 AM,C,-12
1/7/2018 10:01:00 AM,C,-9
1/7/2018 12:01:00 PM,C,-8
1/7/2018 02:01:00 PM,C,-7
1/7/2018 04:01:00 PM,C,-6.5
1/7/2018 06:01:00 PM,C,-5.5
1/7/2018 08:01:00 PM,C,-4
1/7/2018 10:01:00 PM,C,-2.5
1/8/2018 12:01:00 AM,C,-1.5
1/8/2018 02:01:00 AM,C,-1
1/8/2018 04:01:00 AM,C,-1
1/8/2018 06:01:00 AM,C,-0.5
1/8/2018 08:01:00 AM,C,0
1/8/2018 10:01:00 AM,C,1
1/8/2018 12:01:00 PM,C,2
1/8/2018 02:01:00 PM,C,2.5
1/8/2018 04:01:00 PM,C,2.5
1/8/2018 06:01:00 PM,C,2.5
1/8/2018 08:01:00 PM,C,2.5
1/8/2018 10:01:00 PM,C,2.5
1/9/2018 12:01:00 AM,C,2
1/9/2018 02:01:00 AM,C,2
1/9/2018 04:01:00 AM,C,2
1/9/2018 06:01:00 AM,C,1
1/9/2018 08:01:00 AM,C,1
1/9/2018 10:01:00 AM,C,1.5
1/9/2018 12:01:00 PM,C,1.5
1/9/2018 02:01:00 PM,C,1.5
1/9/2018 04:01:00 PM,C,1.5
1/9/2018 06:01:00 PM,C,1
1/9/2018 08:01:00 PM,C,1
1/9/2018 10:01:00 PM,C,0.5
1/10/2018 12:01:00 AM,C,0.5
1/10/2018 02:01:00 AM,C,0.5
1/10/2018 04:01:00 AM,C,0
1/10/2018 06:01:00 AM,C,0
1/10/2018 08:01:00 AM,C,0.5
1/10/2018 10:01:00 AM,C,5
1/10/2018 12:01:00 PM,C,3.5
1/10/2018 02:01:00 PM,C,3
1/10/2018 04:01:00 PM,C,2
1/10/2018 06:01:00 PM,C,2.5
1/10/2018 08:01:00 PM,C,3.5
1/10/2018 10:01:00 PM,C,4
1/11/2018 12:01:00 AM,C,4.5
1/11/2018 02:01:00 AM,C,5.5
1/11/2018 04:01:00 AM,C,6
1/11/2018 06:01:00 AM,C,7.5
1/11/2018 08:01:00 AM,C,9
1/11/2018 10:01:00 AM,C,10
1/11/2018 12:01:00 PM,C,12
1/11/2018 02:01:00 PM,C,12
1/11/2018 04:01:00 PM,C,13
1/11/2018 06:01:00 PM,C,11
1/11/2018 08:01:00 PM,C,10.5
1/11/2018 10:01:00 PM,C,11
1/12/2018 12:01:00 AM,C,11
1/12/2018 02:01:00 AM,C,11.5
1/12/2018 04:01:00 AM,C,12
1/12/2018 06:01:00 AM,C,12.5
1/12/2018 08:01:00 AM,C,12.5
1/12/2018 10:01:00 AM,C,6
1/12/2018 12:01:00 PM,C,3.5
1/12/2018 02:01:00 PM,C,-1
1/12/2018 04:01:00 PM,C,-4.5
1/12/2018 06:01:00 PM,C,-6
1/12/2018 08:01:00 PM,C,-7
1/12/2018 10:01:00 PM,C,-8
1/13/2018 12:01:00 AM,C,-9
1/13/2018 02:01:00 AM,C,-10
1/13/2018 04:01:00 AM,C,-10.5
1/13/2018 06:01:00 AM,C,-11
1/13/2018 08:01:00 AM,C,-12
1/13/2018 10:01:00 AM,C,-8
1/13/2018 12:01:00 PM,C,-8.5
1/13/2018 02:01:00 PM,C,-9.5
1/13/2018 04:01:00 PM,C,-9.5
1/13/2018 06:01:00 PM,C,-11
1/13/2018 08:01:00 PM,C,-11.5
1/13/2018 10:01:00 PM,C,-12
1/14/2018 12:01:00 AM,C,-12
1/14/2018 02:01:00 AM,C,-12.5
1/14/2018 04:01:00 AM,C,-12
1/14/2018 06:01:00 AM,C,-11.5
1/14/2018 08:01:00 AM,C,-12
1/14/2018 10:01:00 AM,C,-3.5
1/14/2018 12:01:00 PM,C,-4.5
1/14/2018 02:01:00 PM,C,-4.5
1/14/2018 04:01:00 PM,C,-5
1/14/2018 06:01:00 PM,C,-5
1/14/2018 08:01:00 PM,C,-5.5
1/14/2018 10:01:00 PM,C,-5.5
1/15/2018 12:01:00 AM,C,-6
1/15/2018 02:01:00 AM,C,-7
1/15/2018 04:01:00 AM,C,-7
1/15/2018 06:01:00 AM,C,-6
1/15/2018 08:01:00 AM,C,-5
1/15/2018 10:01:00 AM,C,-5.5
1/15/2018 12:01:00 PM,C,-5
1/15/2018 02:01:00 PM,C,-6
1/15/2018 04:01:00 PM,C,-5.5
1/15/2018 06:01:00 PM,C,-4.5
1/15/2018 08:01:00 PM,C,-4.5
1/15/2018 10:01:00 PM,C,-6
1/16/2018 12:01:00 AM,C,-6
1/16/2018 02:01:00 AM,C,-5.5
1/16/2018 04:01:00 AM,C,-5.5
1/16/2018 06:01:00 AM,C,-5.5
1/16/2018 08:01:00 AM,C,-5.5
1/16/2018 10:01:00 AM,C,-3.5
1/16/2018 12:01:00 PM,C,-2
1/16/2018 02:01:00 PM,C,-1
1/16/2018 04:01:00 PM,C,-1.5
1/16/2018 06:01:00 PM,C,-2
1/16/2018 08:01:00 PM,C,-3
1/16/2018 10:01:00 PM,C,-5
1/17/2018 12:01:00 AM,C,-6
1/17/2018 02:01:00 AM,C,-7
1/17/2018 04:01:00 AM,C,-7.5
1/17/2018 06:01:00 AM,C,-8
1/17/2018 08:01:00 AM,C,-8.5
1/17/2018 10:01:00 AM,C,-2
1/17/2018 12:01:00 PM,C,-3
1/17/2018 02:01:00 PM,C,-2.5
1/17/2018 04:01:00 PM,C,-3.5
1/17/2018 06:01:00 PM,C,-4.5
1/17/2018 08:01:00 PM,C,-5
1/17/2018 10:01:00 PM,C,-4.5
1/18/2018 12:01:00 AM,C,-4.5
1/18/2018 02:01:00 AM,C,-5.5
1/18/2018 04:01:00 AM,C,-6
1/18/2018 06:01:00 AM,C,-6
1/18/2018 08:01:00 AM,C,-5.5
1/18/2018 10:01:00 AM,C,-4.5
1/18/2018 12:01:00 PM,C,-3.5
1/18/2018 02:01:00 PM,C,-2.5
1/18/2018 04:01:00 PM,C,-2.5
1/18/2018 06:01:00 PM,C,-3
1/18/2018 08:01:00 PM,C,-3
1/18/2018 10:01:00 PM,C,-2
1/19/2018 12:01:00 AM,C,-2
1/19/2018 02:01:00 AM,C,-2.5
1/19/2018 04:01:00 AM,C,-2
1/19/2018 06:01:00 AM,C,-2
1/19/2018 08:01:00 AM,C,-1.5
1/19/2018 10:01:00 AM,C,0.5
1/19/2018 12:01:00 PM,C,2.5
1/19/2018 02:01:00 PM,C,2
1/19/2018 04:01:00 PM,C,2
1/19/2018 06:01:00 PM,C,2
1/19/2018 08:01:00 PM,C,2.5
1/19/2018 10:01:00 PM,C,3.5
1/20/2018 12:01:00 AM,C,3.5
1/20/2018 02:01:00 AM,C,3
1/20/2018 04:01:00 AM,C,3
1/20/2018 06:01:00 AM,C,3
1/20/2018 08:01:00 AM,C,2.5
1/20/2018 10:01:00 AM,C,3.5
1/20/2018 12:01:00 PM,C,7
1/20/2018 02:01:00 PM,C,7.5
1/20/2018 04:01:00 PM,C,7
1/20/2018 06:01:00 PM,C,5.5
1/20/2018 08:01:00 PM,C,4.5
1/20/2018 10:01:00 PM,C,3.5
1/21/2018 12:01:00 AM,C,3
1/21/2018 02:01:00 AM,C,3
1/21/2018 04:01:00 AM,C,2.5
1/21/2018 06:01:00 AM,C,2
1/21/2018 08:01:00 AM,C,2
1/21/2018 10:01:00 AM,C,7.5
1/21/2018 12:01:00 PM,C,6
1/21/2018 02:01:00 PM,C,5
1/21/2018 04:01:00 PM,C,4.5
1/21/2018 06:01:00 PM,C,4.5
1/21/2018 08:01:00 PM,C,4
1/21/2018 10:01:00 PM,C,4
1/22/2018 12:01:00 AM,C,4
1/22/2018 02:01:00 AM,C,3.5
1/22/2018 04:01:00 AM,C,3.5
1/22/2018 06:01:00 AM,C,3
1/22/2018 08:01:00 AM,C,3
1/22/2018 10:01:00 AM,C,3
1/22/2018 12:01:00 PM,C,2.5
1/22/2018 02:01:00 PM,C,2.5
1/22/2018 04:01:00 PM,C,2
1/22/2018 06:01:00 PM,C,2
1/22/2018 08:01:00 PM,C,2
1/22/2018 10:01:00 PM,C,2.5
1/23/2018 12:01:00 AM,C,2.5
1/23/2018 02:01:00 AM,C,3.5
1/23/2018 04:01:00 AM,C,4.5
1/23/2018 06:01:00 AM,C,4.5
1/23/2018 08:01:00 AM,C,5
1/23/2018 10:01:00 AM,C,7
1/23/2018 12:01:00 PM,C,9.5
1/23/2018 02:01:00 PM,C,7.5
1/23/2018 04:01:00 PM,C,6
1/23/2018 06:01:00 PM,C,4.5
1/23/2018 08:01:00 PM,C,1.5
1/23/2018 10:01:00 PM,C,-0.5
1/24/2018 12:01:00 AM,C,-2
1/24/2018 02:01:00 AM,C,-3.5
1/24/2018 04:01:00 AM,C,-4.5
1/24/2018 06:01:00 AM,C,-6
1/24/2018 08:01:00 AM,C,-7.5
1/24/2018 10:01:00 AM,C,-6.5
1/24/2018 12:01:00 PM,C,-4
1/24/2018 02:01:00 PM,C,-3.5
1/24/2018 04:01:00 PM,C,-3
1/24/2018 06:01:00 PM,C,-4
1/24/2018 08:01:00 PM,C,-5
1/24/2018 10:01:00 PM,C,-6.5
1/25/2018 12:01:00 AM,C,-7.5
1/25/2018 02:01:00 AM,C,-8.5
1/25/2018 04:01:00 AM,C,-8
1/25/2018 06:01:00 AM,C,-8.5
1/25/2018 08:01:00 AM,C,-7.5
1/25/2018 10:01:00 AM,C,-2.5
1/25/2018 12:01:00 PM,C,-2
1/25/2018 02:01:00 PM,C,-2.5
1/25/2018 04:01:00 PM,C,-2
1/25/2018 06:01:00 PM,C,-2
1/25/2018 08:01:00 PM,C,-1.5
1/25/2018 10:01:00 PM,C,-0.5
1/26/2018 12:01:00 AM,C,0
1/26/2018 02:01:00 AM,C,0.5
1/26/2018 04:01:00 AM,C,0.5
1/26/2018 06:01:00 AM,C,0
1/26/2018 08:01:00 AM,C,0.5
1/26/2018 10:01:00 AM,C,3.5
1/26/2018 12:01:00 PM,C,3
1/26/2018 02:01:00 PM,C,3
1/26/2018 04:01:00 PM,C,3.5
1/26/2018 06:01:00 PM,C,3.5
1/26/2018 08:01:00 PM,C,3.5
1/26/2018 10:01:00 PM,C,4
1/27/2018 12:01:00 AM,C,6.5
1/27/2018 02:01:00 AM,C,7.5
1/27/2018 04:01:00 AM,C,8
1/27/2018 06:01:00 AM,C,8
1/27/2018 08:01:00 AM,C,7.5
1/27/2018 10:01:00 AM,C,8
1/27/2018 12:01:00 PM,C,10
1/27/2018 02:01:00 PM,C,9.5
1/27/2018 04:01:00 PM,C,7
1/27/2018 06:01:00 PM,C,7
1/27/2018 08:01:00 PM,C,7.5
1/27/2018 10:01:00 PM,C,6.5
1/28/2018 12:01:00 AM,C,5
1/28/2018 02:01:00 AM,C,4
1/28/2018 04:01:00 AM,C,3.5
1/28/2018 06:01:00 AM,C,3
1/28/2018 08:01:00 AM,C,2.5
1/28/2018 10:01:00 AM,C,8.5
1/28/2018 12:01:00 PM,C,8
1/28/2018 02:01:00 PM,C,6
1/28/2018 04:01:00 PM,C,5
1/28/2018 06:01:00 PM,C,2.5
1/28/2018 08:01:00 PM,C,1
1/28/2018 10:01:00 PM,C,1
1/29/2018 12:01:00 AM,C,0.5
1/29/2018 02:01:00 AM,C,-0.5
1/29/2018 04:01:00 AM,C,-1
1/29/2018 06:01:00 AM,C,-1.5
1/29/2018 08:01:00 AM,C,-2
1/29/2018 10:01:00 AM,C,-1
1/29/2018 12:01:00 PM,C,-1
1/29/2018 02:01:00 PM,C,-0.5
1/29/2018 04:01:00 PM,C,-2
1/29/2018 06:01:00 PM,C,-2.5
1/29/2018 08:01:00 PM,C,-3
1/29/2018 10:01:00 PM,C,-3.5
1/30/2018 12:01:00 AM,C,-4
1/30/2018 02:01:00 AM,C,-5
1/30/2018 04:01:00 AM,C,-6
1/30/2018 06:01:00 AM,C,-7
1/30/2018 08:01:00 AM,C,-8
1/30/2018 10:01:00 AM,C,-3
1/30/2018 12:01:00 PM,C,-5.5
1/30/2018 02:01:00 PM,C,-6.5
1/30/2018 04:01:00 PM,C,-6
1/30/2018 06:01:00 PM,C,-8
1/30/2018 08:01:00 PM,C,-9
1/30/2018 10:01:00 PM,C,-9
1/31/2018 12:01:00 AM,C,-10
1/31/2018 02:01:00 AM,C,-9.5
1/31/2018 04:01:00 AM,C,-9.5
1/31/2018 06:01:00 AM,C,-6
1/31/2018 08:01:00 AM,C,-4.5
1/31/2018 10:01:00 AM,C,-4
1/31/2018 12:01:00 PM,C,-2
1/31/2018 02:01:00 PM,C,-0.5
1/31/2018 04:01:00 PM,C,1.5
1/31/2018 06:01:00 PM,C,2
1/31/2018 08:01:00 PM,C,2.5
1/31/2018 10:01:00 PM,C,3
2/1/2018 12:01:00 AM,C,2.5
2/1/2018 02:01:00 AM,C,2
2/1/2018 04:01:00 AM,C,2
2/1/2018 06:01:00 AM,C,2
2/1/2018 08:01:00 AM,C,2.5
2/1/2018 10:01:00 AM,C,10
2/1/2018 12:01:00 PM,C,8
2/1/2018 02:01:00 PM,C,5
2/1/2018 04:01:00 PM,C,1
2/1/2018 06:01:00 PM,C,-2.5
2/1/2018 08:01:00 PM,C,-4
2/1/2018 10:01:00 PM,C,-5.5
2/2/2018 12:01:00 AM,C,-6
2/2/2018 02:01:00 AM,C,-7
2/2/2018 04:01:00 AM,C,-7.5
2/2/2018 06:01:00 AM,C,-9.5
2/2/2018 08:01:00 AM,C,-11.5
2/2/2018 10:01:00 AM,C,-6.5
2/2/2018 12:01:00 PM,C,-8.5
2/2/2018 02:01:00 PM,C,-9
2/2/2018 04:01:00 PM,C,-8.5
2/2/2018 06:01:00 PM,C,-8
2/2/2018 08:01:00 PM,C,-8
2/2/2018 10:01:00 PM,C,-7.5
2/3/2018 12:01:00 AM,C,-7.5
2/3/2018 02:01:00 AM,C,-7
2/3/2018 04:01:00 AM,C,-7
2/3/2018 06:01:00 AM,C,-7.5
2/3/2018 08:01:00 AM,C,-7.5
2/3/2018 10:01:00 AM,C,-6
2/3/2018 12:01:00 PM,C,-3
2/3/2018 02:01:00 PM,C,-2
2/3/2018 04:01:00 PM,C,-3
2/3/2018 06:01:00 PM,C,-2.5
2/3/2018 08:01:00 PM,C,-2
2/3/2018 10:01:00 PM,C,-1
2/4/2018 12:01:00 AM,C,0
2/4/2018 02:01:00 AM,C,0.5
2/4/2018 04:01:00 AM,C,1
2/4/2018 06:01:00 AM,C,0
2/4/2018 08:01:00 AM,C,0.5
2/4/2018 10:01:00 AM,C,1.5
2/4/2018 12:01:00 PM,C,2
2/4/2018 02:01:00 PM,C,2.5
2/4/2018 04:01:00 PM,C,2
2/4/2018 06:01:00 PM,C,1
2/4/2018 08:01:00 PM,C,-3.5
2/4/2018 10:01:00 PM,C,-5
2/5/2018 12:01:00 AM,C,-7
2/5/2018 02:01:00 AM,C,-7.5
2/5/2018 04:01:00 AM,C,-9.5
2/5/2018 06:01:00 AM,C,-10
2/5/2018 08:01:00 AM,C,-9.5
2/5/2018 10:01:00 AM,C,-6.5
2/5/2018 12:01:00 PM,C,-5.5
2/5/2018 02:01:00 PM,C,-5
2/5/2018 04:01:00 PM,C,-5.5
2/5/2018 06:01:00 PM,C,-6
2/5/2018 08:01:00 PM,C,-5.5
2/5/2018 10:01:00 PM,C,-5.5
2/6/2018 12:01:00 AM,C,-6
2/6/2018 02:01:00 AM,C,-6.5
2/6/2018 04:01:00 AM,C,-7
2/6/2018 06:01:00 AM,C,-6.5
2/6/2018 08:01:00 AM,C,-6.5
2/6/2018 10:01:00 AM,C,-1
2/6/2018 12:01:00 PM,C,-2
2/6/2018 02:01:00 PM,C,-1.5
2/6/2018 04:01:00 PM,C,-2.5
2/6/2018 06:01:00 PM,C,-3.5
2/6/2018 08:01:00 PM,C,-4.5
2/6/2018 10:01:00 PM,C,-6
2/7/2018 12:01:00 AM,C,-6
2/7/2018 02:01:00 AM,C,-6
2/7/2018 04:01:00 AM,C,-5.5
2/7/2018 06:01:00 AM,C,-5.5
2/7/2018 08:01:00 AM,C,-4
2/7/2018 10:01:00 AM,C,-3
2/7/2018 12:01:00 PM,C,-3.5
2/7/2018 02:01:00 PM,C,-1.5
2/7/2018 04:01:00 PM,C,-3
2/7/2018 06:01:00 PM,C,-4
2/7/2018 08:01:00 PM,C,-4.5
2/7/2018 10:01:00 PM,C,-5.5
2/8/2018 12:01:00 AM,C,-6
2/8/2018 02:01:00 AM,C,-7
2/8/2018 04:01:00 AM,C,-7.5
2/8/2018 06:01:00 AM,C,-7.5
2/8/2018 08:01:00 AM,C,-6.5
2/8/2018 10:01:00 AM,C,-5
2/8/2018 12:01:00 PM,C,-2.5
2/8/2018 02:01:00 PM,C,-4
2/8/2018 04:01:00 PM,C,-4.5
2/8/2018 06:01:00 PM,C,-5
2/8/2018 08:01:00 PM,C,-5.5
2/8/2018 10:01:00 PM,C,-6
2/9/2018 12:01:00 AM,C,-7
2/9/2018 02:01:00 AM,C,-7
2/9/2018 04:01:00 AM,C,-6.5
2/9/2018 06:01:00 AM,C,-6.5
2/9/2018 08:01:00 AM,C,-5.5
2/9/2018 10:01:00 AM,C,-4.5
2/9/2018 12:01:00 PM,C,-4
2/9/2018 02:01:00 PM,C,-3.5
2/9/2018 04:01:00 PM,C,-4
2/9/2018 06:01:00 PM,C,-3.5
2/9/2018 08:01:00 PM,C,-2.5
2/9/2018 10:01:00 PM,C,-3
2/10/2018 12:01:00 AM,C,-3
2/10/2018 02:01:00 AM,C,-2.5
2/10/2018 04:01:00 AM,C,-3
2/10/2018 06:01:00 AM,C,-3
2/10/2018 08:01:00 AM,C,-3.5
2/10/2018 10:01:00 AM,C,-2.5
2/10/2018 12:01:00 PM,C,-1
2/10/2018 02:01:00 PM,C,-1.5
2/10/2018 04:01:00 PM,C,-2
2/10/2018 06:01:00 PM,C,-2.5
2/10/2018 08:01:00 PM,C,-3
2/10/2018 10:01:00 PM,C,-3
2/11/2018 12:01:00 AM,C,-3.5
2/11/2018 02:01:00 AM,C,-4
2/11/2018 04:01:00 AM,C,-4
2/11/2018 06:01:00 AM,C,-3
2/11/2018 08:01:00 AM,C,-1.5
2/11/2018 10:01:00 AM,C,-2
2/11/2018 12:01:00 PM,C,-1.5
2/11/2018 02:01:00 PM,C,-0.5
2/11/2018 04:01:00 PM,C,0
2/11/2018 06:01:00 PM,C,-0.5
2/11/2018 08:01:00 PM,C,0
2/11/2018 10:01:00 PM,C,-1
2/12/2018 12:01:00 AM,C,-1
2/12/2018 02:01:00 AM,C,-1.5
2/12/2018 04:01:00 AM,C,-3
2/12/2018 06:01:00 AM,C,-4
2/12/2018 08:01:00 AM,C,-4.5
